company,ticker,date,price,index_price,price_indexed
Microsoft,MSFT,2015-06-30,44.15,28.45,155.18453427065026
Microsoft,MSFT,2015-06-29,44.37,28.45,155.9578207381371
Microsoft,MSFT,2015-06-26,45.26,28.45,159.08611599297012
Microsoft,MSFT,2015-06-25,45.65,28.45,160.45694200351494
Microsoft,MSFT,2015-06-24,45.64,28.45,160.42179261862918
Microsoft,MSFT,2015-06-23,45.91,28.45,161.3708260105448
Microsoft,MSFT,2015-06-22,46.23,28.45,162.49560632688926
Microsoft,MSFT,2015-06-19,46.1,28.45,162.03866432337435
Microsoft,MSFT,2015-06-18,46.72,28.45,164.21792618629175
Microsoft,MSFT,2015-06-17,45.97,28.45,161.5817223198594
Microsoft,MSFT,2015-06-16,45.83,28.45,161.0896309314587
Microsoft,MSFT,2015-06-15,45.48,28.45,159.85940246045692
Microsoft,MSFT,2015-06-12,45.97,28.45,161.5817223198594
Microsoft,MSFT,2015-06-11,46.44,28.45,163.23374340949033
Microsoft,MSFT,2015-06-10,46.61,28.45,163.83128295254835
Microsoft,MSFT,2015-06-09,45.65,28.45,160.45694200351494
Microsoft,MSFT,2015-06-08,45.73,28.45,160.73813708260104
Microsoft,MSFT,2015-06-05,46.14,28.45,162.1792618629174
Microsoft,MSFT,2015-06-04,46.36,28.45,162.95254833040423
Microsoft,MSFT,2015-06-03,46.85,28.45,164.6748681898067
Microsoft,MSFT,2015-06-02,46.92,28.45,164.92091388400704
Microsoft,MSFT,2015-06-01,47.23,28.45,166.01054481546572
Microsoft,MSFT,2015-05-29,46.86,28.45,164.71001757469244
Microsoft,MSFT,2015-05-28,47.45,28.45,166.78383128295255
Microsoft,MSFT,2015-05-27,47.61,28.45,167.34622144112478
Microsoft,MSFT,2015-05-26,46.59,28.45,163.76098418277684
Microsoft,MSFT,2015-05-22,46.9,28.45,164.85061511423552
Microsoft,MSFT,2015-05-21,47.42,28.45,166.67838312829525
Microsoft,MSFT,2015-05-20,47.58,28.45,167.2407732864675
Microsoft,MSFT,2015-05-19,47.58,28.45,167.2407732864675
Microsoft,MSFT,2015-05-18,48.01,28.45,168.75219683655536
Microsoft,MSFT,2015-05-15,48.3,28.45,169.77152899824253
Microsoft,MSFT,2015-05-14,48.72,28.45,171.24780316344464
Microsoft,MSFT,2015-05-13,47.62,28.45,167.38137082601054
Microsoft,MSFT,2015-05-12,47.35,28.45,166.4323374340949
Microsoft,MSFT,2015-05-11,47.37,28.45,166.50263620386642
Microsoft,MSFT,2015-05-08,47.75,28.45,167.83831282952548
Microsoft,MSFT,2015-05-07,46.7,28.45,164.14762741652024
Microsoft,MSFT,2015-05-06,46.28,28.45,162.67135325131812
Microsoft,MSFT,2015-05-05,47.6,28.45,167.31107205623903
Microsoft,MSFT,2015-05-04,48.24,28.45,169.56063268892797
Microsoft,MSFT,2015-05-01,48.66,28.45,171.03690685413005
Microsoft,MSFT,2015-04-30,48.64,28.45,170.96660808435854
Microsoft,MSFT,2015-04-29,49.06,28.45,172.44288224956063
Microsoft,MSFT,2015-04-28,49.16,28.45,172.79437609841827
Microsoft,MSFT,2015-04-27,48.03,28.45,168.8224956063269
Microsoft,MSFT,2015-04-24,47.87,28.45,168.26010544815466
Microsoft,MSFT,2015-04-23,43.34,28.45,152.33743409490336
Microsoft,MSFT,2015-04-22,42.98,28.45,151.0720562390158
Microsoft,MSFT,2015-04-21,42.64,28.45,149.87697715289983
Microsoft,MSFT,2015-04-20,42.9,28.45,150.7908611599297
Microsoft,MSFT,2015-04-17,41.62,28.45,146.29173989455185
Microsoft,MSFT,2015-04-16,42.16,28.45,148.18980667838312
Microsoft,MSFT,2015-04-15,42.26,28.45,148.54130052724076
Microsoft,MSFT,2015-04-14,41.65,28.45,146.39718804920915
Microsoft,MSFT,2015-04-13,41.76,28.45,146.78383128295255
Microsoft,MSFT,2015-04-10,41.72,28.45,146.6432337434095
Microsoft,MSFT,2015-04-09,41.48,28.45,145.79964850615113
Microsoft,MSFT,2015-04-08,41.42,28.45,145.58875219683657
Microsoft,MSFT,2015-04-07,41.53,28.45,145.97539543057997
Microsoft,MSFT,2015-04-06,41.54,28.45,146.01054481546575
Microsoft,MSFT,2015-04-02,40.29,28.45,141.61687170474517
Microsoft,MSFT,2015-04-01,40.72,28.45,143.12829525483303
Microsoft,MSFT,2015-03-31,40.66,28.45,142.91739894551844
Microsoft,MSFT,2015-03-30,40.96,28.45,143.9718804920914
Microsoft,MSFT,2015-03-27,40.97,28.45,144.00702987697716
Microsoft,MSFT,2015-03-26,41.21,28.45,144.85061511423552
Microsoft,MSFT,2015-03-25,41.46,28.45,145.72934973637962
Microsoft,MSFT,2015-03-24,42.9,28.45,150.7908611599297
Microsoft,MSFT,2015-03-23,42.86,28.45,150.65026362038665
Microsoft,MSFT,2015-03-20,42.88,28.45,150.7205623901582
Microsoft,MSFT,2015-03-19,42.28,28.45,148.6115992970123
Microsoft,MSFT,2015-03-18,42.5,28.45,149.38488576449913
Microsoft,MSFT,2015-03-17,41.7,28.45,146.57293497363796
Microsoft,MSFT,2015-03-16,41.56,28.45,146.08084358523726
Microsoft,MSFT,2015-03-13,41.38,28.45,145.44815465729351
Microsoft,MSFT,2015-03-12,41.02,28.45,144.182776801406
Microsoft,MSFT,2015-03-11,41.98,28.45,147.55711775043935
Microsoft,MSFT,2015-03-10,42.03,28.45,147.73286467486818
Microsoft,MSFT,2015-03-09,42.85,28.45,150.6151142355009
Microsoft,MSFT,2015-03-06,42.36,28.45,148.8927943760984
Microsoft,MSFT,2015-03-05,43.11,28.45,151.52899824253078
Microsoft,MSFT,2015-03-04,43.06,28.45,151.35325131810197
Microsoft,MSFT,2015-03-03,43.28,28.45,152.12653778558877
Microsoft,MSFT,2015-03-02,43.88,28.45,154.23550087873463
Microsoft,MSFT,2015-02-27,43.85,28.45,154.13005272407733
Microsoft,MSFT,2015-02-26,44.06,28.45,154.8681898066784
Microsoft,MSFT,2015-02-25,43.99,28.45,154.62214411247803
Microsoft,MSFT,2015-02-24,44.09,28.45,154.9736379613357
Microsoft,MSFT,2015-02-23,44.15,28.45,155.18453427065026
Microsoft,MSFT,2015-02-20,43.86,28.45,154.1652021089631
Microsoft,MSFT,2015-02-19,43.5,28.45,152.89982425307556
Microsoft,MSFT,2015-02-18,43.53,28.45,153.00527240773286
Microsoft,MSFT,2015-02-17,43.58,28.45,153.1810193321617
Microsoft,MSFT,2015-02-13,43.87,28.45,154.20035149384884
Microsoft,MSFT,2015-02-12,43.09,28.45,151.45869947275926
Microsoft,MSFT,2015-02-11,42.38,28.45,148.96309314586995
Microsoft,MSFT,2015-02-10,42.6,28.45,149.73637961335677
Microsoft,MSFT,2015-02-09,42.36,28.45,148.8927943760984
Microsoft,MSFT,2015-02-06,42.41,28.45,149.06854130052722
Microsoft,MSFT,2015-02-05,42.45,28.45,149.20913884007032
Microsoft,MSFT,2015-02-04,41.84,28.45,147.06502636203868
Microsoft,MSFT,2015-02-03,41.6,28.45,146.2214411247803
Microsoft,MSFT,2015-02-02,41.28,28.45,145.09666080843587
Microsoft,MSFT,2015-01-30,40.4,28.45,142.00351493848856
Microsoft,MSFT,2015-01-29,42.01,28.45,147.66256590509664
Microsoft,MSFT,2015-01-28,41.19,28.45,144.78031634446398
Microsoft,MSFT,2015-01-27,42.66,28.45,149.94727592267134
Microsoft,MSFT,2015-01-26,47.01,28.45,165.23725834797892
Microsoft,MSFT,2015-01-23,47.18,28.45,165.8347978910369
Microsoft,MSFT,2015-01-22,47.13,28.45,165.65905096660808
Microsoft,MSFT,2015-01-21,45.92,28.45,161.4059753954306
Microsoft,MSFT,2015-01-20,46.39,28.45,163.05799648506152
Microsoft,MSFT,2015-01-16,46.24,28.45,162.53075571177507
Microsoft,MSFT,2015-01-15,45.48,28.45,159.85940246045692
Microsoft,MSFT,2015-01-14,45.96,28.45,161.54657293497365
Microsoft,MSFT,2015-01-13,46.36,28.45,162.95254833040423
Microsoft,MSFT,2015-01-12,46.6,28.45,163.7961335676626
Microsoft,MSFT,2015-01-09,47.19,28.45,165.86994727592267
Microsoft,MSFT,2015-01-08,47.59,28.45,167.27592267135327
Microsoft,MSFT,2015-01-07,46.23,28.45,162.49560632688926
Microsoft,MSFT,2015-01-06,45.65,28.45,160.45694200351494
Microsoft,MSFT,2015-01-05,46.32,28.45,162.81195079086118
Microsoft,MSFT,2015-01-02,46.76,28.45,164.3585237258348
Microsoft,MSFT,2014-12-31,46.45,28.45,163.26889279437611
Microsoft,MSFT,2014-12-30,47.02,28.45,165.27240773286468
Microsoft,MSFT,2014-12-29,47.45,28.45,166.78383128295255
Microsoft,MSFT,2014-12-26,47.88,28.45,168.29525483304045
Microsoft,MSFT,2014-12-24,48.14,28.45,169.2091388400703
Microsoft,MSFT,2014-12-23,48.45,28.45,170.298769771529
Microsoft,MSFT,2014-12-22,47.98,28.45,168.64674868189806
Microsoft,MSFT,2014-12-19,47.66,28.45,167.5219683655536
Microsoft,MSFT,2014-12-18,47.52,28.45,167.02987697715292
Microsoft,MSFT,2014-12-17,45.74,28.45,160.77328646748683
Microsoft,MSFT,2014-12-16,45.16,28.45,158.73462214411248
Microsoft,MSFT,2014-12-15,46.67,28.45,164.04217926186294
Microsoft,MSFT,2014-12-12,46.95,28.45,165.02636203866433
Microsoft,MSFT,2014-12-11,47.17,28.45,165.79964850615113
Microsoft,MSFT,2014-12-10,46.9,28.45,164.85061511423552
Microsoft,MSFT,2014-12-09,47.59,28.45,167.27592267135327
Microsoft,MSFT,2014-12-08,47.7,28.45,167.66256590509667
Microsoft,MSFT,2014-12-05,48.42,28.45,170.1933216168717
Microsoft,MSFT,2014-12-04,48.84,28.45,171.66959578207383
Microsoft,MSFT,2014-12-03,48.08,28.45,168.9982425307557
Microsoft,MSFT,2014-12-02,48.46,28.45,170.33391915641477
Microsoft,MSFT,2014-12-01,48.62,28.45,170.896309314587
Microsoft,MSFT,2014-11-28,47.81,28.45,168.04920913884007
Microsoft,MSFT,2014-11-26,47.75,28.45,167.83831282952548
Microsoft,MSFT,2014-11-25,47.47,28.45,166.85413005272406
Microsoft,MSFT,2014-11-24,47.59,28.45,167.27592267135327
Microsoft,MSFT,2014-11-21,47.98,28.45,168.64674868189806
Microsoft,MSFT,2014-11-20,48.7,28.45,171.17750439367313
Microsoft,MSFT,2014-11-19,48.22,28.45,169.49033391915643
Microsoft,MSFT,2014-11-18,48.74,28.45,171.31810193321618
Microsoft,MSFT,2014-11-17,49.46,28.45,173.84885764499123
Microsoft,MSFT,2014-11-14,49.58,28.45,174.27065026362038
Microsoft,MSFT,2014-11-13,49.61,28.45,174.37609841827768
Microsoft,MSFT,2014-11-12,48.78,28.45,171.45869947275924
Microsoft,MSFT,2014-11-11,48.87,28.45,171.7750439367311
Microsoft,MSFT,2014-11-10,48.89,28.45,171.84534270650263
Microsoft,MSFT,2014-11-07,48.68,28.45,171.1072056239016
Microsoft,MSFT,2014-11-06,48.7,28.45,171.17750439367313
Microsoft,MSFT,2014-11-05,47.86,28.45,168.2249560632689
Microsoft,MSFT,2014-11-04,47.57,28.45,167.20562390158173
Microsoft,MSFT,2014-11-03,47.44,28.45,166.74868189806676
Microsoft,MSFT,2014-10-31,46.95,28.45,165.02636203866433
Microsoft,MSFT,2014-10-30,46.05,28.45,161.8629173989455
Microsoft,MSFT,2014-10-29,46.62,28.45,163.8664323374341
Microsoft,MSFT,2014-10-28,46.49,28.45,163.40949033391917
Microsoft,MSFT,2014-10-27,45.91,28.45,161.3708260105448
Microsoft,MSFT,2014-10-24,46.13,28.45,162.14411247803164
Microsoft,MSFT,2014-10-23,45.02,28.45,158.24253075571178
Microsoft,MSFT,2014-10-22,44.38,28.45,155.99297012302287
Microsoft,MSFT,2014-10-21,44.88,28.45,157.7504393673111
Microsoft,MSFT,2014-10-20,44.08,28.45,154.9384885764499
Microsoft,MSFT,2014-10-17,43.63,28.45,153.3567662565905
Microsoft,MSFT,2014-10-16,42.74,28.45,150.2284710017575
Microsoft,MSFT,2014-10-15,43.22,28.45,151.91564147627417
Microsoft,MSFT,2014-10-14,43.73,28.45,153.70826010544815
Microsoft,MSFT,2014-10-13,43.65,28.45,153.42706502636204
Microsoft,MSFT,2014-10-10,44.03,28.45,154.7627416520211
Microsoft,MSFT,2014-10-09,45.85,28.45,161.15992970123023
Microsoft,MSFT,2014-10-08,46.78,28.45,164.42882249560634
Microsoft,MSFT,2014-10-07,45.53,28.45,160.03514938488576
Microsoft,MSFT,2014-10-06,46.09,28.45,162.0035149384886
Microsoft,MSFT,2014-10-03,46.09,28.45,162.0035149384886
Microsoft,MSFT,2014-10-02,45.76,28.45,160.84358523725834
Microsoft,MSFT,2014-10-01,45.9,28.45,161.33567662565903
Microsoft,MSFT,2014-09-30,46.36,28.45,162.95254833040423
Microsoft,MSFT,2014-09-29,46.44,28.45,163.23374340949033
Microsoft,MSFT,2014-09-26,46.41,28.45,163.12829525483303
Microsoft,MSFT,2014-09-25,46.04,28.45,161.82776801405976
Microsoft,MSFT,2014-09-24,47.08,28.45,165.48330404217927
Microsoft,MSFT,2014-09-23,46.56,28.45,163.65553602811954
Microsoft,MSFT,2014-09-22,47.06,28.45,165.41300527240773
Microsoft,MSFT,2014-09-19,47.52,28.45,167.02987697715292
Microsoft,MSFT,2014-09-18,46.68,28.45,164.0773286467487
Microsoft,MSFT,2014-09-17,46.52,28.45,163.51493848857646
Microsoft,MSFT,2014-09-16,46.76,28.45,164.3585237258348
Microsoft,MSFT,2014-09-15,46.24,28.45,162.53075571177507
Microsoft,MSFT,2014-09-12,46.7,28.45,164.14762741652024
Microsoft,MSFT,2014-09-11,47,28.45,165.20210896309317
Microsoft,MSFT,2014-09-10,46.84,28.45,164.63971880492093
Microsoft,MSFT,2014-09-09,46.76,28.45,164.3585237258348
Microsoft,MSFT,2014-09-08,46.47,28.45,163.33919156414763
Microsoft,MSFT,2014-09-05,45.91,28.45,161.3708260105448
Microsoft,MSFT,2014-09-04,45.26,28.45,159.08611599297012
Microsoft,MSFT,2014-09-03,44.96,28.45,158.0316344463972
Microsoft,MSFT,2014-09-02,45.09,28.45,158.48857644991213
Microsoft,MSFT,2014-08-29,45.43,28.45,159.6836555360281
Microsoft,MSFT,2014-08-28,44.88,28.45,157.7504393673111
Microsoft,MSFT,2014-08-27,44.87,28.45,157.7152899824253
Microsoft,MSFT,2014-08-26,45,28.45,158.17223198594027
Microsoft,MSFT,2014-08-25,45.17,28.45,158.76977152899826
Microsoft,MSFT,2014-08-22,45.15,28.45,158.69947275922672
Microsoft,MSFT,2014-08-21,45.22,28.45,158.94551845342707
Microsoft,MSFT,2014-08-20,44.95,28.45,157.99648506151144
Microsoft,MSFT,2014-08-19,45.33,28.45,159.33216168717047
Microsoft,MSFT,2014-08-18,45.11,28.45,158.55887521968367
Microsoft,MSFT,2014-08-15,44.79,28.45,157.4340949033392
Microsoft,MSFT,2014-08-14,44.27,28.45,155.60632688927944
Microsoft,MSFT,2014-08-13,44.08,28.45,154.9384885764499
Microsoft,MSFT,2014-08-12,43.52,28.45,152.9701230228471
Microsoft,MSFT,2014-08-11,43.2,28.45,151.84534270650266
Microsoft,MSFT,2014-08-08,43.2,28.45,151.84534270650266
Microsoft,MSFT,2014-08-07,43.23,28.45,151.95079086115993
Microsoft,MSFT,2014-08-06,42.74,28.45,150.2284710017575
Microsoft,MSFT,2014-08-05,43.08,28.45,151.42355008787348
Microsoft,MSFT,2014-08-04,43.37,28.45,152.44288224956063
Microsoft,MSFT,2014-08-01,42.86,28.45,150.65026362038665
Microsoft,MSFT,2014-07-31,43.16,28.45,151.70474516695958
Microsoft,MSFT,2014-07-30,43.58,28.45,153.1810193321617
Microsoft,MSFT,2014-07-29,43.88,28.45,154.23550087873463
Microsoft,MSFT,2014-07-28,43.97,28.45,154.55184534270649
Microsoft,MSFT,2014-07-25,44.5,28.45,156.41476274165203
Microsoft,MSFT,2014-07-24,44.4,28.45,156.06326889279438
Microsoft,MSFT,2014-07-23,44.87,28.45,157.7152899824253
Microsoft,MSFT,2014-07-22,44.83,28.45,157.57469244288225
Microsoft,MSFT,2014-07-21,44.84,28.45,157.60984182776804
Microsoft,MSFT,2014-07-18,44.69,28.45,157.08260105448156
Microsoft,MSFT,2014-07-17,44.53,28.45,156.52021089630932
Microsoft,MSFT,2014-07-16,44.08,28.45,154.9384885764499
Microsoft,MSFT,2014-07-15,42.45,28.45,149.20913884007032
Microsoft,MSFT,2014-07-14,42.14,28.45,148.1195079086116
Microsoft,MSFT,2014-07-11,42.09,28.45,147.94376098418277
Microsoft,MSFT,2014-07-10,41.68,28.45,146.50263620386644
Microsoft,MSFT,2014-07-09,41.67,28.45,146.46748681898066
Microsoft,MSFT,2014-07-08,41.78,28.45,146.8541300527241
Microsoft,MSFT,2014-07-07,41.99,28.45,147.59226713532513
Microsoft,MSFT,2014-07-03,41.8,28.45,146.9244288224956
Microsoft,MSFT,2014-07-02,41.9,28.45,147.27592267135324
Microsoft,MSFT,2014-07-01,41.87,28.45,147.17047451669595
Microsoft,MSFT,2014-06-30,41.7,28.45,146.57293497363796
Microsoft,MSFT,2014-06-27,42.25,28.45,148.506151142355
Microsoft,MSFT,2014-06-26,41.72,28.45,146.6432337434095
Microsoft,MSFT,2014-06-25,42.03,28.45,147.73286467486818
Microsoft,MSFT,2014-06-24,41.74,28.45,146.713532513181
Microsoft,MSFT,2014-06-23,41.99,28.45,147.59226713532513
Microsoft,MSFT,2014-06-20,41.68,28.45,146.50263620386644
Microsoft,MSFT,2014-06-19,41.51,28.45,145.90509666080845
Microsoft,MSFT,2014-06-18,41.65,28.45,146.39718804920915
Microsoft,MSFT,2014-06-17,41.68,28.45,146.50263620386644
Microsoft,MSFT,2014-06-16,41.5,28.45,145.8699472759227
Microsoft,MSFT,2014-06-13,41.23,28.45,144.92091388400704
Microsoft,MSFT,2014-06-12,40.58,28.45,142.63620386643234
Microsoft,MSFT,2014-06-11,40.86,28.45,143.62038664323376
Microsoft,MSFT,2014-06-10,41.11,28.45,144.49912126537785
Microsoft,MSFT,2014-06-09,41.27,28.45,145.06151142355012
Microsoft,MSFT,2014-06-06,41.48,28.45,145.79964850615113
Microsoft,MSFT,2014-06-05,41.21,28.45,144.85061511423552
Microsoft,MSFT,2014-06-04,40.32,28.45,141.72231985940246
Microsoft,MSFT,2014-06-03,40.29,28.45,141.61687170474517
Microsoft,MSFT,2014-06-02,40.79,28.45,143.37434094903338
Microsoft,MSFT,2014-05-30,40.94,28.45,143.90158172231986
Microsoft,MSFT,2014-05-29,40.34,28.45,141.792618629174
Microsoft,MSFT,2014-05-28,40.01,28.45,140.63268892794378
Microsoft,MSFT,2014-05-27,40.19,28.45,141.26537785588752
Microsoft,MSFT,2014-05-23,40.12,28.45,141.01933216168717
Microsoft,MSFT,2014-05-22,40.1,28.45,140.94903339191563
Microsoft,MSFT,2014-05-21,40.35,28.45,141.82776801405976
Microsoft,MSFT,2014-05-20,39.68,28.45,139.47275922671355
Microsoft,MSFT,2014-05-19,39.75,28.45,139.7188049209139
Microsoft,MSFT,2014-05-16,39.83,28.45,140
Microsoft,MSFT,2014-05-15,39.6,28.45,139.19156414762745
Microsoft,MSFT,2014-05-14,40.24,28.45,141.44112478031636
Microsoft,MSFT,2014-05-13,40.42,28.45,142.0738137082601
Microsoft,MSFT,2014-05-12,39.97,28.45,140.4920913884007
Microsoft,MSFT,2014-05-09,39.54,28.45,138.98066783831283
Microsoft,MSFT,2014-05-08,39.64,28.45,139.3321616871705
Microsoft,MSFT,2014-05-07,39.42,28.45,138.55887521968367
Microsoft,MSFT,2014-05-06,39.06,28.45,137.29349736379615
Microsoft,MSFT,2014-05-05,39.43,28.45,138.59402460456943
Microsoft,MSFT,2014-05-02,39.69,28.45,139.5079086115993
Microsoft,MSFT,2014-05-01,40,28.45,140.597539543058
Microsoft,MSFT,2014-04-30,40.4,28.45,142.00351493848856
Microsoft,MSFT,2014-04-29,40.51,28.45,142.39015817223196
Microsoft,MSFT,2014-04-28,40.87,28.45,143.6555360281195
Microsoft,MSFT,2014-04-25,39.91,28.45,140.28119507908613
Microsoft,MSFT,2014-04-24,39.86,28.45,140.1054481546573
Microsoft,MSFT,2014-04-23,39.69,28.45,139.5079086115993
Microsoft,MSFT,2014-04-22,39.99,28.45,140.56239015817224
Microsoft,MSFT,2014-04-21,39.94,28.45,140.38664323374343
Microsoft,MSFT,2014-04-17,40.01,28.45,140.63268892794378
Microsoft,MSFT,2014-04-16,40.4,28.45,142.00351493848856
Microsoft,MSFT,2014-04-15,39.75,28.45,139.7188049209139
Microsoft,MSFT,2014-04-14,39.18,28.45,137.7152899824253
Microsoft,MSFT,2014-04-11,39.21,28.45,137.8207381370826
Microsoft,MSFT,2014-04-10,39.36,28.45,138.34797891036908
Microsoft,MSFT,2014-04-09,40.47,28.45,142.2495606326889
Microsoft,MSFT,2014-04-08,39.82,28.45,139.96485061511424
Microsoft,MSFT,2014-04-07,39.8,28.45,139.8945518453427
Microsoft,MSFT,2014-04-04,39.87,28.45,140.14059753954305
Microsoft,MSFT,2014-04-03,41.01,28.45,144.1476274165202
Microsoft,MSFT,2014-04-02,41.35,28.45,145.34270650263622
Microsoft,MSFT,2014-04-01,41.42,28.45,145.58875219683657
Microsoft,MSFT,2014-03-31,40.99,28.45,144.0773286467487
Microsoft,MSFT,2014-03-28,40.3,28.45,141.65202108963092
Microsoft,MSFT,2014-03-27,39.36,28.45,138.34797891036908
Microsoft,MSFT,2014-03-26,39.79,28.45,139.85940246045695
Microsoft,MSFT,2014-03-25,40.34,28.45,141.792618629174
Microsoft,MSFT,2014-03-24,40.5,28.45,142.3550087873462
Microsoft,MSFT,2014-03-21,40.16,28.45,141.15992970123023
Microsoft,MSFT,2014-03-20,40.33,28.45,141.75746924428822
Microsoft,MSFT,2014-03-19,39.27,28.45,138.03163444639722
Microsoft,MSFT,2014-03-18,39.55,28.45,139.01581722319858
Microsoft,MSFT,2014-03-17,38.05,28.45,133.74340949033393
Microsoft,MSFT,2014-03-14,37.7,28.45,132.5131810193322
Microsoft,MSFT,2014-03-13,37.89,28.45,133.1810193321617
Microsoft,MSFT,2014-03-12,38.27,28.45,134.51669595782073
Microsoft,MSFT,2014-03-11,38.02,28.45,133.63796133567664
Microsoft,MSFT,2014-03-10,37.82,28.45,132.93497363796135
Microsoft,MSFT,2014-03-07,37.9,28.45,133.21616871704745
Microsoft,MSFT,2014-03-06,38.15,28.45,134.09490333919157
Microsoft,MSFT,2014-03-05,38.11,28.45,133.95430579964852
Microsoft,MSFT,2014-03-04,38.41,28.45,135.00878734622142
Microsoft,MSFT,2014-03-03,37.78,28.45,132.7943760984183
Microsoft,MSFT,2014-02-28,38.31,28.45,134.6572934973638
Microsoft,MSFT,2014-02-27,37.86,28.45,133.0755711775044
Microsoft,MSFT,2014-02-26,37.47,28.45,131.70474516695958
Microsoft,MSFT,2014-02-25,37.54,28.45,131.95079086115993
Microsoft,MSFT,2014-02-24,37.69,28.45,132.4780316344464
Microsoft,MSFT,2014-02-21,37.98,28.45,133.49736379613356
Microsoft,MSFT,2014-02-20,37.75,28.45,132.688927943761
Microsoft,MSFT,2014-02-19,37.51,28.45,131.84534270650263
Microsoft,MSFT,2014-02-18,37.42,28.45,131.52899824253078
Microsoft,MSFT,2014-02-14,37.62,28.45,132.23198594024603
Microsoft,MSFT,2014-02-13,37.61,28.45,132.19683655536028
Microsoft,MSFT,2014-02-12,37.47,28.45,131.70474516695958
Microsoft,MSFT,2014-02-11,37.18,28.45,130.6854130052724
Microsoft,MSFT,2014-02-10,36.8,28.45,129.34973637961335
Microsoft,MSFT,2014-02-07,36.56,28.45,128.506151142355
Microsoft,MSFT,2014-02-06,36.18,28.45,127.17047451669596
Microsoft,MSFT,2014-02-05,35.82,28.45,125.90509666080845
Microsoft,MSFT,2014-02-04,36.35,28.45,127.76801405975395
Microsoft,MSFT,2014-02-03,36.48,28.45,128.2249560632689
Microsoft,MSFT,2014-01-31,37.84,28.45,133.0052724077329
Microsoft,MSFT,2014-01-30,36.86,28.45,129.56063268892794
Microsoft,MSFT,2014-01-29,36.66,28.45,128.85764499121265
Microsoft,MSFT,2014-01-28,36.27,28.45,127.48681898066785
Microsoft,MSFT,2014-01-27,36.03,28.45,126.6432337434095
Microsoft,MSFT,2014-01-24,36.8,28.45,129.34973637961335
Microsoft,MSFT,2014-01-23,36.06,28.45,126.74868189806678
Microsoft,MSFT,2014-01-22,35.93,28.45,126.29173989455185
Microsoft,MSFT,2014-01-21,36.17,28.45,127.1353251318102
Microsoft,MSFT,2014-01-17,36.38,28.45,127.87346221441128
Microsoft,MSFT,2014-01-16,36.89,28.45,129.66608084358523
Microsoft,MSFT,2014-01-15,36.76,28.45,129.2091388400703
Microsoft,MSFT,2014-01-14,35.78,28.45,125.76449912126539
Microsoft,MSFT,2014-01-13,34.98,28.45,122.95254833040421
Microsoft,MSFT,2014-01-10,36.04,28.45,126.67838312829525
Microsoft,MSFT,2014-01-09,35.53,28.45,124.88576449912128
Microsoft,MSFT,2014-01-08,35.76,28.45,125.69420035149383
Microsoft,MSFT,2014-01-07,36.41,28.45,127.97891036906852
Microsoft,MSFT,2014-01-06,36.13,28.45,126.99472759226715
Microsoft,MSFT,2014-01-03,36.91,28.45,129.73637961335675
Microsoft,MSFT,2014-01-02,37.16,28.45,130.61511423550087
Microsoft,MSFT,2013-12-31,37.41,28.45,131.493848857645
Microsoft,MSFT,2013-12-30,37.29,28.45,131.0720562390158
Microsoft,MSFT,2013-12-27,37.29,28.45,131.0720562390158
Microsoft,MSFT,2013-12-26,37.44,28.45,131.5992970123023
Microsoft,MSFT,2013-12-24,37.08,28.45,130.33391915641477
Microsoft,MSFT,2013-12-23,36.62,28.45,128.7170474516696
Microsoft,MSFT,2013-12-20,36.8,28.45,129.34973637961335
Microsoft,MSFT,2013-12-19,36.25,28.45,127.41652021089631
Microsoft,MSFT,2013-12-18,36.58,28.45,128.57644991212652
Microsoft,MSFT,2013-12-17,36.52,28.45,128.36555360281196
Microsoft,MSFT,2013-12-16,36.88,28.45,129.63093145869948
Microsoft,MSFT,2013-12-13,36.69,28.45,128.96309314586995
Microsoft,MSFT,2013-12-12,37.22,28.45,130.82601054481546
Microsoft,MSFT,2013-12-11,37.61,28.45,132.19683655536028
Microsoft,MSFT,2013-12-10,38.11,28.45,133.95430579964852
Microsoft,MSFT,2013-12-09,38.7,28.45,136.02811950790863
Microsoft,MSFT,2013-12-06,38.36,28.45,134.83304042179262
Microsoft,MSFT,2013-12-05,38,28.45,133.5676625659051
Microsoft,MSFT,2013-12-04,38.94,28.45,136.87170474516694
Microsoft,MSFT,2013-12-03,38.31,28.45,134.6572934973638
Microsoft,MSFT,2013-12-02,38.45,28.45,135.1493848857645
Microsoft,MSFT,2013-11-29,38.13,28.45,134.02460456942003
Microsoft,MSFT,2013-11-27,37.6,28.45,132.16168717047452
Microsoft,MSFT,2013-11-26,37.35,28.45,131.28295254833043
Microsoft,MSFT,2013-11-25,37.64,28.45,132.30228471001757
Microsoft,MSFT,2013-11-22,37.57,28.45,132.05623901581723
Microsoft,MSFT,2013-11-21,37.4,28.45,131.45869947275924
Microsoft,MSFT,2013-11-20,37.08,28.45,130.33391915641477
Microsoft,MSFT,2013-11-19,36.74,28.45,129.13884007029878
Microsoft,MSFT,2013-11-18,37.2,28.45,130.75571177504395
Microsoft,MSFT,2013-11-15,37.84,28.45,133.0052724077329
Microsoft,MSFT,2013-11-14,38.02,28.45,133.63796133567664
Microsoft,MSFT,2013-11-13,38.16,28.45,134.13005272407733
Microsoft,MSFT,2013-11-12,37.36,28.45,131.31810193321618
Microsoft,MSFT,2013-11-11,37.59,28.45,132.12653778558877
